PM2.5,PM10,O3,NO2,SO2,CO,temperature,humidity,Hour,DayOfWeek,Is_Weekend,Month,Is_Heating,temperature_lag1,temperature_lag2,temperature_lag3,humidity_lag1,humidity_lag2,humidity_lag3,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM10_lag1,PM10_lag2,PM10_lag3,O3_lag1,O3_lag2,O3_lag3,NO2_lag1,NO2_lag2,NO2_lag3,SO2_lag1,SO2_lag2,SO2_lag3,CO_lag1,CO_lag2,CO_lag3,temp_rolling3_mean,humid_rolling3_mean,temp_rolling6_diff
-2.6596908845282834,-2.638349872913806,-0.05436172504073488,-2.5663997007674886,-1.1489126918405357,-1.219384569220456,-0.5632351602442911,-0.9763445551642504,15,3,0,1,1,-0.5294147393122886,-0.5912670386985075,-0.716678982117962,-1.0409788104199618,-0.9040212925322779,-0.7674290606365378,-2.721387580817357,-2.657887437745529,-2.531742268994369,-2.683291992739537,-2.590513324470211,-2.451715869918981,-0.0005126963706095331,-0.15721094956075807,-0.3663675809062481,-2.6331633614684584,-2.567600279183487,-2.435551960148128,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-1.2209470445855415,-0.8589878439300744,-0.8601142280578494,-0.5673316020012943,-0.9999206335166572,0.2709681491448241
-2.4721404000190064,-2.4548790887021488,-0.31774122883359857,-2.368246721042236,-1.1489126918405357,-0.8563642528383374,-0.6909590630038696,-0.7744068286740237,16,3,0,1,1,-0.5613104018048077,-0.5275427898827919,-0.5893533766261138,-0.9737283290348469,-1.0383982036081227,-0.9016746634545806,-2.6588756040837223,-2.7203925405038416,-2.6567365174275284,-2.637431025793725,-2.682219686730509,-2.589248920340365,-0.05314952375317579,0.0005855156408223294,-0.15612310274977456,-2.567099868470041,-2.6336727067871726,-2.567700390440039,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-1.2209470445855415,-1.2221207442267883,-0.8601142280578494,-0.5995696938242188,-0.9538824742098059,-0.5853554733641558
-2.1595562591702113,-2.1338052163317487,-0.6864725341436078,-2.0379917548334823,-1.1489126918405357,-0.49334393645621893,-0.9464068685230262,-0.4378439511903122,17,3,0,1,1,-0.6888930517748848,-0.5594049142906496,-0.5256905738801896,-0.7719768848795024,-0.9712097480702003,-1.0359202662726232,-2.471339673882818,-2.657887437745529,-2.719233641644108,-2.4539871580104755,-2.63636650560036,-2.6809376206212874,-0.3163336606660071,-0.05201330609303781,0.0015602558675806295,-2.3689093894747892,-2.567600279183487,-2.633774605585994,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-0.8578626544991378,-1.2221207442267883,-1.2232960290160793,-0.7392680917235578,-0.7467107573289763,-0.6632030754104268
-1.7844552901516568,-1.72099595185552,-1.1078797402121896,-1.6416857953829775,-1.1489126918405357,-0.1303236200741004,-1.2657166254219723,-0.03396849820985857,18,3,0,1,1,-0.9440583517150388,-0.6868534119220809,-0.5575219752531516,-0.43572447795392827,-0.7696443814564331,-0.9687974648636019,-2.1587797902146444,-2.4703721294705905,-2.6567365174275284,-2.132960389389789,-2.452953781079765,-2.635093270480826,-0.6847914523439709,-0.31500741476233846,-0.05100086367153776,-2.038591924482702,-2.3693829963724298,-2.567700390440039,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-0.4947782644127341,-0.8589878439300744,-1.2232960290160793,-0.9756807650916701,-0.4244436421810199,0.11527294505228215
-1.4093543211331025,-1.3081866873792916,-1.4239351447636261,-1.2453798359324728,0.49806587438831695,0.2326966963080185,-1.5371299187860765,0.30259437927385285,19,3,0,1,1,-1.2630149766402314,-0.9417504071849432,-0.6848475807450001,-0.0322215896432393,-0.4337021037668211,-0.7674290606365378,-1.7837079298128362,-2.157846615679026,-2.4692451447777892,-1.7202116868774782,-2.131981513168723,-2.451715869918981,-1.105886071404501,-0.6831991668993594,-0.31380646136712975,-1.6422109664921982,-2.0390208583540015,-2.3694777450021727,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-0.1316938743263304,-0.49585494363336063,-0.8601142280578494,-1.260450576194169,-0.05613836772621117,0.7769775624455848
-1.2218038366238253,-1.07884820711472,-1.5819628470393443,-1.0472268562072204,0.49806587438831695,0.2326966963080185,-1.7446812607703912,0.5045321057640797,20,3,0,1,1,-1.534128107826645,-1.260371651263521,-0.9394987917286968,0.30403081728233483,-0.030571370539286664,-0.4318150535914312,-1.4086360694110278,-1.7828159991291495,-2.15675952369489,-1.3074629843651673,-1.719302882997384,-2.1308054189357524,-1.4217070356998984,-1.1039897407702406,-0.6817342981409585,-1.2458300085016942,-1.6425862927318873,-2.039106669272396,0.4974257865275588,-1.1510142545899207,-1.1520669396906251,0.23139051576007372,-0.13272204333664683,-0.4969324270996195,-1.5291013413852057,0.26612874742174525,1.205139373700075
-1.0967701802843073,-0.9412451189559772,-1.6873146485564898,-0.9151248697237188,0.49806587438831695,0.595717012690137,-1.8724051635299694,0.6391572567575642,21,3,0,1,1,-1.7414499140280204,-1.5311997087303122,-1.2578128054583178,0.5057822614376793,0.3053709071503254,-0.029078245137303196,-1.2211001392101237,-1.4077853825792725,-1.781776778395412,-1.0781581496361057,-1.3066242528260448,-1.718206267671601,-1.5796175178475973,-1.4195826711734012,-1.1022232544539057,-1.0476395295064422,-1.2461517271097733,-1.6426613783966637,0.4974257865275588,0.49678570085222384,-1.1520669396906251,0.23139051576007372,0.23041085696006736,-0.13375062614138955,-1.7332759229303933,0.4963195439560009,1.2051393737000746
-0.971736523944789,-0.8495097268501486,-1.7399905493150625,-0.7830228832402172,0.49806587438831695,0.595717012690137,-1.952232602754706,0.7064698322543065,22,3,0,1,1,-1.8690325639980971,-1.7383035173813879,-1.5283797171284954,0.640283224207909,0.5069362737640926,0.30653576190780346,-1.0960761857428543,-1.2202700743043342,-1.4067940330959334,-0.9405752487986688,-1.0773583471753008,-1.3056071164074496,-1.6848911726127298,-1.5773791363749816,-1.417589971688616,-0.9155125435096074,-1.0479344442987162,-1.2462160875209316,0.4974257865275588,0.49678570085222384,0.49614561636311577,0.5944749058464774,0.23041085696006736,0.22943117481684078,-1.8729743208297325,0.634434021876554,0.7769775624455848
-0.90921969577503,-0.75777433474432,-1.7926664500736353,-0.7169718899984664,0.49806587438831695,0.9587373290722555,-2.0160945541344955,0.7737824077510488,23,3,0,1,1,-1.9487717202293955,-1.8657520150128193,-1.7352838260527492,0.7075337055930238,0.6413131848399374,0.5079041661348674,-0.9710522322755848,-1.0952598687877086,-1.219302660446194,-0.8488533149070442,-0.9397988037848544,-1.0763853657051434,-1.7375279999952962,-1.682576779842702,-1.5752733303059712,-0.7833855575127728,-0.9157895890913448,-1.0479934420830657,0.4974257865275588,0.49678570085222384,0.49614561636311577,0.5944749058464774,0.5935437572567812,0.22943117481684078,-1.9643155809946848,0.7265103404902556,0.1541967460754178
-0.7841860394355119,-0.6660389426384914,-1.845342350832208,-0.6509208967567156,0.49806587438831695,0.9587373290722555,-2.0639910176693372,0.8410949832477911,0,4,0,1,1,-2.012563045214434,-1.9454073260324638,-1.8626094315445978,0.7747841869781387,0.7085016403778598,0.6421497689529101,-0.9085402555419501,-0.970249663271083,-1.0943084120130346,-0.7571313810154195,-0.8480924415245568,-0.9388523152837597,-1.7901648273778623,-1.735175601576562,-1.6803955693842079,-0.7173220645143554,-0.7836447338839734,-0.915845011791155,0.4974257865275588,0.49678570085222384,0.49614561636311577,0.957559295932881,0.5935437572567812,0.5926129757750708,-2.0287917646405336,0.7955675794505321,-0.39073646824847863
-0.7216692112657529,-0.5743035505326628,-1.8980182515907809,-0.5848699035149648,0.49806587438831695,1.3217576454543745,-2.111887481204179,0.9084075587445334,1,4,0,1,1,-2.060406538953213,-2.0091315748481793,-1.942187934977003,0.8420346683632535,0.7756900959157822,0.7092725703619315,-0.7835163020746806,-0.9077445605127702,-0.9693141635798751,-0.6654094471237949,-0.7563860792642592,-0.8471636150028372,-1.8428016547604287,-1.7877744233104222,-1.7329566889233263,-0.6512585715159381,-0.7175723062802877,-0.7836965814992443,0.4974257865275588,0.49678570085222384,0.49614561636311577,0.957559295932881,0.956676657553495,0.5926129757750708,-2.0825219176787413,0.8646248184108086,-0.7799744784798331
-0.6591523830959938,-0.5284358544797485,-1.9506941523493535,-0.518818910273214,0.49806587438831695,1.3217576454543745,-2.1438184568940737,0.9084075587445334,2,4,0,1,1,-2.1082500326919917,-2.0569247614599657,-2.005850737722927,0.9092851497483683,0.8428785514537046,0.7763953717709529,-0.7210043253410459,-0.7827343549961445,-0.9068170393632953,-0.5736875132321703,-0.6646797170039616,-0.7554749147219146,-1.8954384821429948,-1.8403732450442825,-1.7855178084624448,-0.5851950785175207,-0.6514998786766021,-0.7176223663532889,0.4974257865275588,0.49678570085222384,0.49614561636311577,1.3206436860192852,0.956676657553495,0.9557947767333007,-2.125506040109307,0.91066297771766,-1.0135172846186455
-0.5966355549262348,-0.43670046237391996,-1.9506941523493535,-0.45276791703146324,0.49806587438831695,1.6847779618364926,-2.1757494325839684,0.9757201342412757,3,4,0,1,1,-2.1401456951845113,-2.1047179480717526,-2.05359783978237,0.9092851497483683,0.910067006991627,0.8435181731799741,-0.6584923486074112,-0.7202292522378317,-0.7818227909301358,-0.527826546286358,-0.572973354743664,-0.6637862144409922,-1.9480753095255612,-1.8929720667781424,-1.838078928001563,-0.5191315855191034,-0.5854274510729164,-0.6515481512073336,0.4974257865275588,0.49678570085222384,0.49614561636311577,1.3206436860192852,1.3198095578502091,0.9557947767333007,-2.1631171472360524,0.9567011370245103,-1.130288687688052
-0.5341187267564756,-0.39083276632100566,-2.0033700531079264,-0.38671692378971245,0.49806587438831695,1.6847779618364926,-2.207680408273863,0.9757201342412757,4,4,0,1,1,-2.1720413576770303,-2.1365800724796102,-2.1013449418418135,0.9765356311334831,0.910067006991627,0.9106409745889955,-0.5959803718737765,-0.657724149479519,-0.719325666713556,-0.43610461239473325,-0.5271201736135152,-0.5720975141600697,-1.9480753095255612,-1.9455708885120027,-1.8906400475406815,-0.4530680925206861,-0.5193550234692307,-0.5854739360613782,0.4974257865275588,0.49678570085222384,0.49614561636311577,1.6837280761056885,1.3198095578502091,1.318976577691531,-2.1953552390589763,0.9797202166779365,-1.2081362897343229
-0.5341187267564756,-0.39083276632100566,-2.056045953866499,-0.38671692378971245,0.49806587438831695,1.6847779618364926,-2.22364589611881,0.9757201342412757,5,4,0,1,1,-2.2039370201695494,-2.168442196887468,-2.1331763432147755,0.9765356311334831,0.9772554625295494,0.9106409745889955,-0.5334683951401418,-0.5952190467212061,-0.6568285424969763,-0.39024364544892093,-0.4354138113532175,-0.5262531640196084,-2.0007121369081275,-1.9455708885120027,-1.9432011670798,-0.38700459952226873,-0.453282595865545,-0.5193997209154229,0.4974257865275588,0.49678570085222384,0.49614561636311577,1.6837280761056885,1.6829424581469226,1.318976577691531,-2.22222031557808,1.0027392963313617,-1.285983891780594
-0.5966355549262348,-0.43670046237391996,-2.0033700531079264,-0.45276791703146324,0.49806587438831695,1.3217576454543745,-2.1917149204289155,0.9084075587445334,6,4,0,1,1,-2.2198848514158094,-2.200304321295326,-2.1650077445877374,0.9765356311334831,0.9772554625295494,0.9777637759980168,-0.5334683951401418,-0.5327139439628933,-0.5943314182803966,-0.39024364544892093,-0.3895606302230687,-0.4345644637386859,-2.0533489642906937,-1.9981697102458629,-1.9432011670798,-0.38700459952226873,-0.3872101682618593,-0.4533255057694675,0.4974257865275588,0.49678570085222384,0.49614561636311577,1.6837280761056885,1.6829424581469226,1.6821583786497605,-2.2275933308819007,0.9797202166779365,-1.4027552948500002
-0.7841860394355119,-0.5743035505326628,-1.8980182515907809,-0.6509208967567156,0.49806587438831695,0.9587373290722555,-2.095921993359232,0.7737824077510488,7,4,0,1,1,-2.18798918892329,-2.2162353834992548,-2.1968391459606997,0.9092851497483683,0.9772554625295494,0.9777637759980168,-0.5959803718737765,-0.5327139439628933,-0.5318342940638168,-0.43610461239473325,-0.3895606302230687,-0.38872011359822467,-2.0007121369081275,-2.050768531979723,-1.9957622866189184,-0.4530680925206861,-0.3872101682618593,-0.38725129062351216,0.4974257865275588,0.49678570085222384,0.49614561636311577,1.3206436860192852,1.6829424581469226,1.6821583786497605,-2.1899822237551554,0.91066297771766,-1.3638314938268647
-1.034253352114548,-0.8036420307972343,-1.6873146485564898,-0.9811758629654695,0.49806587438831695,0.595717012690137,-1.9043361392198643,0.5045321057640797,8,4,0,1,1,-2.092302201445732,-2.184373259091397,-2.2127548466471807,0.7747841869781387,0.910067006991627,0.9777637759980168,-0.7835163020746806,-0.5952190467212061,-0.5318342940638168,-0.5736875132321703,-0.4354138113532175,-0.38872011359822467,-1.8954384821429948,-1.9981697102458629,-2.048323406158037,-0.6512585715159381,-0.453282595865545,-0.38725129062351216,0.4974257865275588,0.49678570085222384,0.49614561636311577,0.957559295932881,1.3198095578502091,1.6821583786497605,-2.0825219176787413,0.7495294201436808,-0.8967458815492394
-1.4093543211331025,-1.1247159031676344,-1.3712592440050533,-1.3774818224159744,-1.1489126918405357,0.2326966963080185,-1.569060894475971,0.100656652783626,9,4,0,1,1,-1.9009282264906167,-2.088786885867824,-2.1809234452742188,0.5057822614376793,0.7756900959157822,0.9106409745889955,-1.0335642090092194,-0.7827343549961445,-0.5943314182803966,-0.8029923479612319,-0.572973354743664,-0.4345644637386859,-1.6848911726127298,-1.8929720667781424,-1.9957622866189184,-0.9815760365080248,-0.6514998786766021,-0.4533255057694675,0.4974257865275588,0.49678570085222384,0.49614561636311577,0.5944749058464774,0.956676657553495,1.318976577691531,-1.8729743208297325,0.4733004643025748,-0.07934606006339509
-1.7844552901516568,-1.537525167643863,-1.002527938695044,-1.83983877510823,-1.1489126918405357,-0.1303236200741004,-1.2178201618871305,-0.37053137569357,10,4,0,1,1,-1.5660237703191642,-1.897614139420677,-2.085429241155332,0.10227937312699036,0.5069362737640926,0.7763953717709529,-1.4086360694110278,-1.0327547660293959,-0.7818227909301358,-1.124019116581918,-0.802239260394408,-0.5720975141600697,-1.3690702083173323,-1.682576779842702,-1.8906400475406815,-1.3779569944985288,-0.9818620166950305,-0.6515481512073336,-1.1499628398217756,0.49678570085222384,0.49614561636311577,0.23139051576007372,0.5935437572567812,0.9557947767333007,-1.577458479119592,0.08197611019434185,0.7769775624455848
-2.097039431000452,-1.9044667360671772,-0.633796633385035,-2.170093741316984,-1.1489126918405357,-0.49334393645621893,-0.882544917143237,-0.841719404170766,11,4,0,1,1,-1.2151714829014526,-1.5630618331381703,-1.8944408329175597,-0.3684739965688134,0.10380554053655815,0.5079041661348674,-1.7837079298128362,-1.4077853825792725,-1.031811287796455,-1.5367678190942289,-1.1232115283054496,-0.8013192648623759,-1.0006124166393684,-1.3669838494395412,-1.6803955693842079,-1.8404014454874502,-1.3782965823171447,-0.9819192269371103,-1.1499628398217756,-1.1510142545899207,0.49614561636311577,-0.1316938743263304,0.23041085696006736,0.5926129757750708,-1.2335854996750653,-0.3784054828741686,1.5165297818851582
-2.3471067436794883,-2.179672912384663,-0.31774122883359857,-2.434297714283987,-1.1489126918405357,-0.8563642528383374,-0.6430625994690276,-1.1782822816544773,12,4,0,1,1,-0.8802670267300005,-1.2125784646517344,-1.5602111185014578,-0.8392273662646172,-0.3665136482288987,0.10516735768073947,-2.0962678134810098,-1.7828159991291495,-1.4067940330959334,-1.9036555546607274,-1.5358901584767888,-1.1222297158456047,-0.6321546249614046,-0.9987920973025203,-1.3650288521494975,-2.170718910479537,-1.8408035755429444,-1.3783645178128423,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-0.4947782644127341,-0.13272204333664683,0.22943117481684078,-0.9219506120534627,-0.8157679962892528,1.8668439910933774
-2.5346572281887654,-2.36314369659632,-0.10703762579930762,-2.5663997007674886,-1.1489126918405357,-0.8563642528383374,-0.5153386967094492,-1.3802200081447042,13,4,0,1,1,-0.641049558036106,-0.8780261583692276,-1.2100657033988746,-1.1754797731901914,-0.8368328369943555,-0.36469225218240986,-2.3463157204155487,-2.0953415129207134,-1.781776778395412,-2.1788213563356016,-1.9027156075179792,-1.534828867109756,-0.3163336606660071,-0.6306003451654993,-0.9971010153756689,-2.434972882473206,-2.171165713561373,-1.8408840238345299,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-0.8578626544991378,-0.49585494363336063,-0.13375062614138955,-0.6855379386853504,-1.1610541910906358,1.7111487870008355
-2.5971740563585244,-2.4548790887021488,0.0509900764764106,-2.6324506940092394,-1.1489126918405357,-1.219384569220456,-0.46744223317460726,-1.5148451591381886,14,4,0,1,1,-0.5134669080660289,-0.639060225310294,-0.8758359889827725,-1.3772312173455359,-1.1727751146839676,-0.8345518620455592,-2.5338516506164526,-2.345361923953965,-2.0942623994783105,-2.362265224118851,-2.177834694298872,-1.901583668233446,-0.10578635113574204,-0.31500741476233846,-0.6291731786018401,-2.567099868470041,-2.4354554239761157,-2.1712550995643065,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-0.8578626544991378,-0.8589878439300744,-0.4969324270996195,-0.5458395407860114,-1.3912449876248907,1.0105203685843978
-2.5346572281887654,-2.4090113926492345,-0.0016858242821621396,-2.5663997007674886,-1.1489126918405357,-1.219384569220456,-0.4993732088645019,-1.4475325836414465,15,4,0,1,1,-0.46562341432725,-0.511611727678863,-0.6371004786855567,-1.5117321801157655,-1.3743404812977347,-1.1701658690906658,-2.5963636273500876,-2.5328772322289033,-2.34425089634463,-2.4539871580104755,-2.361247418819467,-2.1766497690762137,0.052124131011956724,-0.10461212782689794,-0.31380646136712975,-2.6331633614684584,-2.567600279183487,-2.435551960148128,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-1.2209470445855415,-0.8589878439300744,-0.8601142280578494,-0.4974824030516247,-1.4833213062385928,0.1541967460754178
-2.3471067436794883,-2.2255406084375773,-0.26506532807502586,-2.368246721042236,-1.1489126918405357,-0.8563642528383374,-0.6270971116240802,-1.1782822816544773,16,4,0,1,1,-0.49751907681976926,-0.4638185410670763,-0.5097748731937085,-1.4444816987306506,-1.5087173923735795,-1.3715342733177298,-2.5338516506164526,-2.595382334987216,-2.531742268994369,-2.408126191064663,-2.452953781079765,-2.3600271696380584,-0.0005126963706095331,0.053184337374682464,-0.10356198321065616,-2.567099868470041,-2.6336727067871726,-2.567700390440039,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-1.2209470445855415,-1.2221207442267883,-0.8601142280578494,-0.5350935101783698,-1.4142640672783162,-0.6632030754104267
-1.9720057746609339,-1.858599040014263,-0.633796633385035,-1.9719407615917315,-1.1489126918405357,-0.49334393645621893,-0.8665794292982898,-0.7070942531772814,17,4,0,1,1,-0.6251017267898463,-0.4956806654749341,-0.4620277711342653,-1.1754797731901914,-1.4415289368356572,-1.5057798761357726,-2.3463157204155487,-2.5328772322289033,-2.5942393932109487,-2.2246823232814137,-2.407100599949616,-2.451715869918981,-0.26369683328344085,0.0005855156408223294,0.05412137540669902,-2.3689093894747892,-2.567600279183487,-2.633774605585994,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-0.8578626544991378,-1.2221207442267883,-1.2232960290160793,-0.6694188927738882,-1.1380351114372103,-0.7021268764335621
-1.5969048056423796,-1.4457897755380344,-1.055203839453617,-1.509583808899476,0.49806587438831695,-0.1303236200741004,-1.1858891861972358,-0.2359062247000854,18,4,0,1,1,-0.8643191954837407,-0.6231291631063652,-0.49385917250722744,-0.7047264034943875,-1.1727751146839676,-1.4386570747267513,-1.9712438600137403,-2.345361923953965,-2.531742268994369,-1.8577945877149151,-2.223687875429021,-2.4058715197785197,-0.6321546249614046,-0.26240859302847835,0.0015602558675806295,-1.972528431484285,-2.3693829963724298,-2.567700390440039,-1.1499628398217756,-1.1510142545899207,-1.1520669396906251,-0.4947782644127341,-0.8589878439300744,-1.2232960290160793,-0.9004585508381798,-0.7236916776755511,0.07634914402914685
